CustomerKey,Customer ID,Customer,City,State-Province,Country-Region,Postal Code
27125,AW00027125,Albert Dominguez,Bracknell,England,United Kingdom,RG12 8TB
27130,AW00027130,Eric Parker,Esher-Molesey,England,United Kingdom,EM15
27131,AW00027131,Edgar Madan,Milton Keynes,England,United Kingdom,MK8 8DF
27132,AW00027132,Eduardo Gonzalez,Billericay,England,United Kingdom,CM11
27140,AW00027140,Roger Holt,Cambridge,England,United Kingdom,CB4 4BZ
27151,AW00027151,Carrie Moreno,West Sussex,England,United Kingdom,RH15 9UD
27158,AW00027158,Lucas Jones,Gateshead,England,United Kingdom,GA10
27162,AW00027162,Phillip Madan,Reading,England,United Kingdom,RG7 5H7
27164,AW00027164,Micheal Carlson,Billericay,England,United Kingdom,CM11
27165,AW00027165,Bruce Patel,Leeds,England,United Kingdom,LE18
27168,AW00027168,Donald Madan,Runcorn,England,United Kingdom,TY31
27177,AW00027177,Henry Arun,Reading,England,United Kingdom,RG7 5H7
27179,AW00027179,Jamie Rubio,Billericay,England,United Kingdom,CM11
27185,AW00027185,Haley Nelson,Cheltenham,England,United Kingdom,GL50
27305,AW00027305,Terry Nara,Peterborough,England,United Kingdom,PB12
27308,AW00027308,Marie Rana,Billericay,England,United Kingdom,CM11
27317,AW00027317,Raymond Lopez,Milton Keynes,England,United Kingdom,MK8 8DF
27331,AW00027331,Julia Richardson,Billericay,England,United Kingdom,CM11
27337,AW00027337,Julia Hall,Watford,England,United Kingdom,WA3
27762,AW00027762,Shawn Yuan,Berks,England,United Kingdom,SL4 1RH
27782,AW00027782,Mason Hernandez,Watford,England,United Kingdom,WA3
27783,AW00027783,Isabel Bradley,Watford,England,United Kingdom,WA3
27785,AW00027785,Sebastian Bell,Esher-Molesey,England,United Kingdom,EM15
27786,AW00027786,Cynthia Raman,Peterborough,England,United Kingdom,PB12
27789,AW00027789,Nicolas Goldberg,W. York,England,United Kingdom,BD1 4SJ
27794,AW00027794,Dawn Kumar,Reading,England,United Kingdom,RG7 5H7
27799,AW00027799,Bryce Watson,Watford,England,United Kingdom,WA3
27802,AW00027802,Robyn Romero,Cheltenham,England,United Kingdom,GL50
27804,AW00027804,Shaun Xu,Gloucestershire,England,United Kingdom,GL7 1RY
27806,AW00027806,Krista Sanz,Maidenhead,England,United Kingdom,SL67RJ
27810,AW00027810,Meghan Munoz,Gateshead,England,United Kingdom,GA10
27815,AW00027815,Jamie Chow,Peterborough,England,United Kingdom,PB12
27817,AW00027817,Sandra Hu,Liverpool,England,United Kingdom,L4 4HB
27819,AW00027819,Michele Martin,Watford,England,United Kingdom,WA3
27820,AW00027820,Joel Patel,Woolston,England,United Kingdom,WA1 4SY
27827,AW00027827,Meagan Malhotra,Birmingham,England,United Kingdom,B29 6SL
27839,AW00027839,Susan Li,Stoke-on-Trent,England,United Kingdom,AS23
27856,AW00027856,Bonnie Tang,Runcorn,England,United Kingdom,TY31
27880,AW00027880,Curtis Hu,Stoke-on-Trent,England,United Kingdom,AS23
27890,AW00027890,Kyle Evans,Esher-Molesey,England,United Kingdom,EM15
27891,AW00027891,Carlos Howard,Leeds,England,United Kingdom,LE18
27892,AW00027892,Isabella Foster,Peterborough,England,United Kingdom,PB12
27894,AW00027894,Gerald Sai,Leeds,England,United Kingdom,LE18
27896,AW00027896,Orlando Torres,Runcorn,England,United Kingdom,TY31
27901,AW00027901,Mariah Cooper,Runcorn,England,United Kingdom,TY31
27904,AW00027904,Andre Rana,Gateshead,England,United Kingdom,GA10
27906,AW00027906,Gilbert Chen,Oxon,England,United Kingdom,OX16 8RS
27907,AW00027907,Michael Taylor,Esher-Molesey,England,United Kingdom,EM15
27925,AW00027925,Adam Butler,Gateshead,England,United Kingdom,GA10
27927,AW00027927,Omar Zhao,Birmingham,England,United Kingdom,B29 6SL
27928,AW00027928,Dianne Slattengren,Maidenhead,England,United Kingdom,SL67RJ
27939,AW00027939,Lawrence Navarro,Oxon,England,United Kingdom,OX16 8RS
27955,AW00027955,Ramon Wu,Billericay,England,United Kingdom,CM11
27956,AW00027956,Terrence Jai,Maidenhead,England,United Kingdom,SL67RJ
27958,AW00027958,Marcus Clark,Peterborough,England,United Kingdom,PB12
27964,AW00027964,Alicia Shan,Leeds,England,United Kingdom,LE18
27965,AW00027965,Meredith Gomez,Milton Keynes,England,United Kingdom,MK8 8ZD
28366,AW00028366,Dalton Rivera,Cheltenham,England,United Kingdom,GL50
28367,AW00028367,Jerome Johnsen,Bury,England,United Kingdom,PE17
28372,AW00028372,Vincent Hu,Esher-Molesey,England,United Kingdom,EM15
28377,AW00028377,Walter Ortega,Cambridge,England,United Kingdom,CB4 4BZ
28387,AW00028387,Roberto Alvarez,Stoke-on-Trent,England,United Kingdom,AS23
28392,AW00028392,Luke Green,Gateshead,England,United Kingdom,GA10
28397,AW00028397,Cynthia Rana,Newcastle upon Tyne,England,United Kingdom,NT20
28408,AW00028408,Tasha Lal,Berks,England,United Kingdom,SL4 1RH
28410,AW00028410,Cheryl Gill,Bracknell,England,United Kingdom,RG12 8TB
28413,AW00028413,Dalton Martinez,Gateshead,England,United Kingdom,GA10
28415,AW00028415,Melissa Rogers,Bury,England,United Kingdom,PE17
28416,AW00028416,Roger Black,Wokingham,England,United Kingdom,RG41 1QW
28417,AW00028417,Ashlee Lal,Bury,England,United Kingdom,PE17
28424,AW00028424,Neil Romero,Bracknell,England,United Kingdom,RG12 8TB
28425,AW00028425,Gilbert Nara,Kirkby,England,United Kingdom,KB9
28428,AW00028428,Ebony Alvarez,Milton Keynes,England,United Kingdom,MK8 8DF
28437,AW00028437,Mary Smith,Milton Keynes,England,United Kingdom,MK8 8DF
28446,AW00028446,Mayra Subram,West Sussex,England,United Kingdom,RH15 9UD
28448,AW00028448,Katherine Campbell,Gateshead,England,United Kingdom,GA10
28451,AW00028451,Nichole Chander,Gloucestershire,England,United Kingdom,GL7 1RY
28459,AW00028459,Dana Muñoz,Berks,England,United Kingdom,SL4 1RH
28463,AW00028463,Emmanuel Arun,Reading,England,United Kingdom,RG7 5H7
28468,AW00028468,Melody Harrison,Lancaster,England,United Kingdom,LA1 1LN
28473,AW00028473,Bruce Rodriguez,Newcastle upon Tyne,England,United Kingdom,NT20
28474,AW00028474,Terrence Nara,High Wycombe,England,United Kingdom,HP10 9QY
28503,AW00028503,Jay Sanz,Milton Keynes,England,United Kingdom,MK8 8ZD
28508,AW00028508,Jaime Romero,Peterborough,England,United Kingdom,PB12
28511,AW00028511,Chase Rivera,Gateshead,England,United Kingdom,GA10
28517,AW00028517,Troy Gonzalez,Lancaster,England,United Kingdom,LA1 1LN
28523,AW00028523,Charles James,Cheltenham,England,United Kingdom,GL50
28525,AW00028525,Dominic Rodriguez,Lancaster,England,United Kingdom,LA1 1LN
28526,AW00028526,Luke Yang,Newcastle upon Tyne,England,United Kingdom,NT20
28527,AW00028527,Dwayne Rubio,West Sussex,England,United Kingdom,RH15 9UD
28552,AW00028552,Holly Subram,Reading,England,United Kingdom,RG7 5H7
28557,AW00028557,Casey Alvarez,Kirkby,England,United Kingdom,KB9
28570,AW00028570,Jenna Turner,Kirkby,England,United Kingdom,KB9
28694,AW00028694,Larry Suarez,Milton Keynes,England,United Kingdom,MK8 8DF
28695,AW00028695,Mario Raji,Reading,England,United Kingdom,RG7 5H7
28696,AW00028696,Robin Navarro,Liverpool,England,United Kingdom,L4 4HB
28697,AW00028697,Raquel Gutierrez,Liverpool,England,United Kingdom,L4 4HB
28712,AW00028712,Gregory Goel,West Sussex,England,United Kingdom,RH15 9UD
28723,AW00028723,Ryan Yang,Watford,England,United Kingdom,WA3
28730,AW00028730,Nicole Robinson,Stoke-on-Trent,England,United Kingdom,AS23
28731,AW00028731,Jermaine Subram,Birmingham,England,United Kingdom,B29 6SL
28732,AW00028732,Bianca Yang,Gateshead,England,United Kingdom,GA10
28735,AW00028735,Kimberly Morgan,Esher-Molesey,England,United Kingdom,EM15
28742,AW00028742,Erick Vance,Cambridge,England,United Kingdom,CB4 4BZ
28745,AW00028745,Geoffrey Rana,Milton Keynes,England,United Kingdom,MK8 8DF
28746,AW00028746,Juan Ruiz,Lancaster,England,United Kingdom,LA1 1LN
28747,AW00028747,Arthur Gonzalez,Berks,England,United Kingdom,SL4 1RH
28748,AW00028748,Kelly Washington,Cheltenham,England,United Kingdom,GL50
28753,AW00028753,Kristine Carlson,West Sussex,England,United Kingdom,RH15 9UD
28755,AW00028755,Raymond Gonzalez,Stoke-on-Trent,England,United Kingdom,AS23
28759,AW00028759,Melissa Rivera,Esher-Molesey,England,United Kingdom,EM15
28880,AW00028880,Felicia Moyer,Wokingham,England,United Kingdom,RG41 1QW
28883,AW00028883,Eddie Romero,Berks,England,United Kingdom,SL4 1RH
28891,AW00028891,Jasmine Smith,Newcastle upon Tyne,England,United Kingdom,NT20
28892,AW00028892,Marissa Bryant,Peterborough,England,United Kingdom,PB12
28896,AW00028896,Edward Davis,Esher-Molesey,England,United Kingdom,EM15
28898,AW00028898,Melanie Patterson,Billericay,England,United Kingdom,CM11
28907,AW00028907,Blake Jenkins,Runcorn,England,United Kingdom,TY31
28908,AW00028908,Dominique Sai,Woolston,England,United Kingdom,WA1 4SY
28913,AW00028913,Krista Diaz,Newcastle upon Tyne,England,United Kingdom,NT20
28914,AW00028914,Alicia Rai,Wokingham,England,United Kingdom,RG41 1QW
29357,AW00029357,Richard Brown,Esher-Molesey,England,United Kingdom,EM15
29360,AW00029360,Bryant Rodriguez,Newcastle upon Tyne,England,United Kingdom,NT20
29366,AW00029366,Dominic Patel,Esher-Molesey,England,United Kingdom,EM15
29367,AW00029367,Randy Ye,Reading,England,United Kingdom,RG7 5H7
29368,AW00029368,Jermaine Kapoor,W. York,England,United Kingdom,BD1 4SJ
29373,AW00029373,Bobby Subram,Maidenhead,England,United Kingdom,SL67RJ
29382,AW00029382,Karla Deng,Wokingham,England,United Kingdom,RG41 1QW
29383,AW00029383,Kaitlin Vance,Berkshire,England,United Kingdom,RG11 5TP
29392,AW00029392,Tamara Andersen,Milton Keynes,England,United Kingdom,MK8 8ZD
29407,AW00029407,Samantha Smith,Cheltenham,England,United Kingdom,GL50
29416,AW00029416,Pedro Ramos,Bury,England,United Kingdom,PE17
29425,AW00029425,Tommy Xie,Peterborough,England,United Kingdom,PB12
29431,AW00029431,Marie Gutierrez,Birmingham,England,United Kingdom,B29 6SL
29432,AW00029432,Gabrielle Roberts,Leeds,England,United Kingdom,LE18
29433,AW00029433,Thomas King,Runcorn,England,United Kingdom,TY31
29439,AW00029439,Laura Zhu,High Wycombe,England,United Kingdom,HP10 9QY
29443,AW00029443,Gabriel Phillips,Runcorn,England,United Kingdom,TY31
29444,AW00029444,Beth Blanco,Wokingham,England,United Kingdom,RG41 1QW
29468,AW00029468,Jacqueline Morris,Cheltenham,England,United Kingdom,GL50
29469,AW00029469,Dominique Saunders,Oxon,England,United Kingdom,OX16 8RS
29478,AW00029478,Darren Carlson,Stoke-on-Trent,England,United Kingdom,AS23
11505,AW00011505,Jasmine Powell,Burnaby,British Columbia,Canada,V3J 6Z3
12785,AW00012785,Javier Ortega,Burnaby,British Columbia,Canada,V3J 6Z3
12895,AW00012895,Destiny Anderson,Burnaby,British Columbia,Canada,V3J 6Z3
13391,AW00013391,Brenda Malhotra,Burnaby,British Columbia,Canada,V3J 6Z3
13918,AW00013918,Armando Blanco,Burnaby,British Columbia,Canada,V3J 6Z3
14370,AW00014370,Meghan Dominguez,Burnaby,British Columbia,Canada,V3J 6Z3
15340,AW00015340,Brittany Barnes,Burnaby,British Columbia,Canada,V3J 6Z3
15488,AW00015488,Evan Richardson,Burnaby,British Columbia,Canada,V3J 6Z3
16083,AW00016083,Mindy Raje,Burnaby,British Columbia,Canada,V3J 6Z3
16096,AW00016096,Kenneth She,Burnaby,British Columbia,Canada,V3J 6Z3
16902,AW00016902,Shawn She,Burnaby,British Columbia,Canada,V3J 6Z3
18871,AW00018871,Ruben Rubio,Burnaby,British Columbia,Canada,V3J 6Z3
19232,AW00019232,Candice Chow,Burnaby,British Columbia,Canada,V3J 6Z3
20354,AW00020354,Austin Williams,Burnaby,British Columbia,Canada,V3J 6Z3
20546,AW00020546,Ruth Fernandez,Burnaby,British Columbia,Canada,V3J 6Z3
20679,AW00020679,Dakota Jenkins,Burnaby,British Columbia,Canada,V3J 6Z3
20740,AW00020740,Kathryn Sharma,Burnaby,British Columbia,Canada,V3J 6Z3
22050,AW00022050,Richard Bailey,Burnaby,British Columbia,Canada,V3J 6Z3
23083,AW00023083,Samuel Smith,Burnaby,British Columbia,Canada,V3J 6Z3
23306,AW00023306,Byron Ortega,Burnaby,British Columbia,Canada,V3J 6Z3
23350,AW00023350,Natalie Thomas,Burnaby,British Columbia,Canada,V3J 6Z3
23865,AW00023865,Lori Sanz,Burnaby,British Columbia,Canada,V3J 6Z3
26321,AW00026321,Randall Blanco,Burnaby,British Columbia,Canada,V3J 6Z3
26527,AW00026527,Oscar Hayes,Burnaby,British Columbia,Canada,V3J 6Z3
27049,AW00027049,Faith Sanchez,Burnaby,British Columbia,Canada,V3J 6Z3
28195,AW00028195,Kellie Martin,Burnaby,British Columbia,Canada,V3J 6Z3
28575,AW00028575,Linda Gutierrez,Burnaby,British Columbia,Canada,V3J 6Z3
11091,AW00011091,Dalton Perez,Haney,British Columbia,Canada,V2W 1W2
11131,AW00011131,Amanda Rivera,Haney,British Columbia,Canada,V2W 1W2
11176,AW00011176,Mason Roberts,Haney,British Columbia,Canada,V2W 1W2
11211,AW00011211,Samantha Russell,Haney,British Columbia,Canada,V2W 1W2
11251,AW00011251,Xavier Long,Haney,British Columbia,Canada,V2W 1W2
11677,AW00011677,Charles Walker,Haney,British Columbia,Canada,V2W 1W2
11693,AW00011693,Hailey Diaz,Haney,British Columbia,Canada,V2W 1W2
11712,AW00011712,Shelby Rogers,Haney,British Columbia,Canada,V2W 1W2
12147,AW00012147,Taylor Patterson,Haney,British Columbia,Canada,V2W 1W2
13096,AW00013096,Jonathan Chen,Haney,British Columbia,Canada,V2W 1W2
13267,AW00013267,Matthew Moore,Haney,British Columbia,Canada,V2W 1W2
13491,AW00013491,Natalie Howard,Haney,British Columbia,Canada,V2W 1W2
13860,AW00013860,Olivia Watson,Haney,British Columbia,Canada,V2W 1W2
13909,AW00013909,Riley Price,Haney,British Columbia,Canada,V2W 1W2
14078,AW00014078,Ryan Alexander,Haney,British Columbia,Canada,V2W 1W2
14084,AW00014084,Robert Lal,Haney,British Columbia,Canada,V2W 1W2
14107,AW00014107,Alexandra Garcia,Haney,British Columbia,Canada,V2W 1W2
14566,AW00014566,Kaylee Mitchell,Haney,British Columbia,Canada,V2W 1W2
14906,AW00014906,Robert Washington,Haney,British Columbia,Canada,V2W 1W2
15304,AW00015304,Miranda Powell,Haney,British Columbia,Canada,V2W 1W2
15816,AW00015816,Victoria Miller,Haney,British Columbia,Canada,V2W 1W2
15889,AW00015889,Robert Wright,Haney,British Columbia,Canada,V2W 1W2
15900,AW00015900,Wyatt Roberts,Haney,British Columbia,Canada,V2W 1W2
16005,AW00016005,Jordan Hill,Haney,British Columbia,Canada,V2W 1W2
16071,AW00016071,Taylor Rodriguez,Haney,British Columbia,Canada,V2W 1W2
16085,AW00016085,Trevor Gonzales,Haney,British Columbia,Canada,V2W 1W2
16123,AW00016123,Natalie Patterson,Haney,British Columbia,Canada,V2W 1W2
16784,AW00016784,Chloe Long,Haney,British Columbia,Canada,V2W 1W2
16834,AW00016834,Morgan Peterson,Haney,British Columbia,Canada,V2W 1W2
17025,AW00017025,Ryan Taylor,Haney,British Columbia,Canada,V2W 1W2
17348,AW00017348,Ariana Cooper,Haney,British Columbia,Canada,V2W 1W2
18065,AW00018065,Julia Brown,Haney,British Columbia,Canada,V2W 1W2
18355,AW00018355,Edward Foster,Haney,British Columbia,Canada,V2W 1W2
18755,AW00018755,Christopher Lewis,Haney,British Columbia,Canada,V2W 1W2
19681,AW00019681,Morgan King,Haney,British Columbia,Canada,V2W 1W2
19746,AW00019746,Stephanie Sanders,Haney,British Columbia,Canada,V2W 1W2
20000,AW00020000,Elijah Diaz,Haney,British Columbia,Canada,V2W 1W2
20021,AW00020021,Alexander Jones,Haney,British Columbia,Canada,V2W 1W2
20130,AW00020130,Jordan Nelson,Haney,British Columbia,Canada,V2W 1W2
20202,AW00020202,Alexandra Jones,Haney,British Columbia,Canada,V2W 1W2
20499,AW00020499,Christian Robinson,Haney,British Columbia,Canada,V2W 1W2
20771,AW00020771,Madeline Edwards,Haney,British Columbia,Canada,V2W 1W2
21400,AW00021400,Adam Campbell,Haney,British Columbia,Canada,V2W 1W2
21490,AW00021490,Cole Ward,Haney,British Columbia,Canada,V2W 1W2
21620,AW00021620,Mariah Brooks,Haney,British Columbia,Canada,V2W 1W2
21659,AW00021659,Gabrielle Jenkins,Haney,British Columbia,Canada,V2W 1W2
22014,AW00022014,Jose Gonzales,Haney,British Columbia,Canada,V2W 1W2
22041,AW00022041,Paige Morris,Haney,British Columbia,Canada,V2W 1W2
22121,AW00022121,Jackson Henderson,Haney,British Columbia,Canada,V2W 1W2
22144,AW00022144,Zachary Wang,Haney,British Columbia,Canada,V2W 1W2
22232,AW00022232,Paige Brooks,Haney,British Columbia,Canada,V2W 1W2
22233,AW00022233,Xavier Martin,Haney,British Columbia,Canada,V2W 1W2
22363,AW00022363,Faith Diaz,Haney,British Columbia,Canada,V2W 1W2
22983,AW00022983,Maria Bennett,Haney,British Columbia,Canada,V2W 1W2
23084,AW00023084,Christian Shan,Haney,British Columbia,Canada,V2W 1W2
23114,AW00023114,Caroline Washington,Haney,British Columbia,Canada,V2W 1W2
23172,AW00023172,Alexandra Thomas,Haney,British Columbia,Canada,V2W 1W2
23378,AW00023378,Jackson Phillips,Haney,British Columbia,Canada,V2W 1W2
23487,AW00023487,Gabriel Evans,Haney,British Columbia,Canada,V2W 1W2
23730,AW00023730,Morgan Rodriguez,Haney,British Columbia,Canada,V2W 1W2
24489,AW00024489,Shelby Murphy,Haney,British Columbia,Canada,V2W 1W2
24501,AW00024501,Victoria Garcia,Haney,British Columbia,Canada,V2W 1W2
24639,AW00024639,Ian Moore,Haney,British Columbia,Canada,V2W 1W2
24661,AW00024661,Madison Jones,Haney,British Columbia,Canada,V2W 1W2
24748,AW00024748,Jose Collins,Haney,British Columbia,Canada,V2W 1W2
25002,AW00025002,Logan Edwards,Haney,British Columbia,Canada,V2W 1W2
25265,AW00025265,Hannah Smith,Haney,British Columbia,Canada,V2W 1W2
25328,AW00025328,Rachel Price,Haney,British Columbia,Canada,V2W 1W2
25347,AW00025347,Judith Reed,Haney,British Columbia,Canada,V2W 1W2
25349,AW00025349,Jose Coleman,Haney,British Columbia,Canada,V2W 1W2
26686,AW00026686,Christian Washington,Haney,British Columbia,Canada,V2W 1W2
26700,AW00026700,Sydney Ramirez,Haney,British Columbia,Canada,V2W 1W2
26730,AW00026730,Rachel Sanchez,Haney,British Columbia,Canada,V2W 1W2
27099,AW00027099,Zachary Williams,Haney,British Columbia,Canada,V2W 1W2
27100,AW00027100,Hunter Walker,Haney,British Columbia,Canada,V2W 1W2
27112,AW00027112,Caleb Foster,Haney,British Columbia,Canada,V2W 1W2
27298,AW00027298,Jennifer Coleman,Haney,British Columbia,Canada,V2W 1W2
28045,AW00028045,Zachary Thomas,Haney,British Columbia,Canada,V2W 1W2
28092,AW00028092,Morgan Hall,Haney,British Columbia,Canada,V2W 1W2
28245,AW00028245,Gavin Henderson,Haney,British Columbia,Canada,V2W 1W2
28260,AW00028260,Hunter Roberts,Haney,British Columbia,Canada,V2W 1W2
28342,AW00028342,Brianna Murphy,Haney,British Columbia,Canada,V2W 1W2
28354,AW00028354,Ian Wilson,Haney,British Columbia,Canada,V2W 1W2
28581,AW00028581,Allison Collins,Haney,British Columbia,Canada,V2W 1W2
28602,AW00028602,Isabella Morgan,Haney,British Columbia,Canada,V2W 1W2
29027,AW00029027,Jacob Walker,Haney,British Columbia,Canada,V2W 1W2
29037,AW00029037,Brandon Lewis,Haney,British Columbia,Canada,V2W 1W2
29124,AW00029124,Angel Edwards,Haney,British Columbia,Canada,V2W 1W2
29135,AW00029135,Adam Allen,Haney,British Columbia,Canada,V2W 1W2
29230,AW00029230,Kaitlyn Diaz,Haney,British Columbia,Canada,V2W 1W2
11328,AW00011328,Julian Griffin,Newton,British Columbia,Canada,V2L3W8
11769,AW00011769,Haley Hernandez,Newton,British Columbia,Canada,V2L3W8
11824,AW00011824,Jill Martin,Newton,British Columbia,Canada,V2L3W8
11827,AW00011827,Sara Baker,Newton,British Columbia,Canada,V2L3W8
12054,AW00012054,Luke Diaz,Newton,British Columbia,Canada,V2M1P1
12055,AW00012055,Arianna Richardson,Newton,British Columbia,Canada,V2M1N7
12193,AW00012193,Caleb Simmons,Newton,British Columbia,Canada,V2M1N7
12928,AW00012928,Carol Wright,Newton,British Columbia,Canada,V2L3W8
13460,AW00013460,Jasmine Walker,Newton,British Columbia,Canada,V2L3W8
13701,AW00013701,Haley Scott,Newton,British Columbia,Canada,V2M1N7
13853,AW00013853,Connor Zhang,Newton,British Columbia,Canada,V2M1N7
13944,AW00013944,Andrew Moore,Newton,British Columbia,Canada,V2M1S6
13988,AW00013988,Miguel White,Newton,British Columbia,Canada,V2M1P1
14282,AW00014282,Brianna Lewis,Newton,British Columbia,Canada,V2L3W8
14586,AW00014586,Todd Rowe,Newton,British Columbia,Canada,V2M1S6
14661,AW00014661,Jade Ward,Newton,British Columbia,Canada,V2M1N7
15391,AW00015391,Jordyn Powell,Newton,British Columbia,Canada,V2M1N7
15566,AW00015566,Aaron Foster,Newton,British Columbia,Canada,V2M1P1
15761,AW00015761,Xavier Thompson,Newton,British Columbia,Canada,V2M1P1
15881,AW00015881,Destiny Williams,Newton,British Columbia,Canada,V2L3W8
15913,AW00015913,Antonio Hughes,Newton,British Columbia,Canada,V2L3W8
15993,AW00015993,Spencer Coleman,Newton,British Columbia,Canada,V2L3W8
